antithesis	Forward	1556	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
apathy	Forward	1557	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aplomb	Forward	1558	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
apocryphal	Forward	1559	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
apostate	Forward	1560	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
append	Forward	1561	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
apprehension	Forward	1562	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
apprenticeship	Forward	1563	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
appropriate (ADJ.)	Forward	1564	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
appropriate (V.)	Forward	1565	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arable	Forward	1566	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arbiter	Forward	1567	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arbitrary	Forward	1568	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
archipelago	Forward	1569	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arduous	Forward	1570	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aria	Forward	1571	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arid	Forward	1572	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aristocracy	Forward	1573	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
arrogance	Forward	1574	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
articulate	Forward	1575	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
ascendancy	Forward	1576	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
ascetic	Forward	1577	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aspire	Forward	1578	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assail	Forward	1579	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assert	Forward	1580	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assiduous	Forward	1581	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assuage	Forward	1582	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assumption	Forward	1583	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
assurance	Forward	1584	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
astute	Forward	1585	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
asylum	Forward	1586	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
atrophy	Forward	1587	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attain	Forward	1588	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attentive	Forward	1589	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attire	Forward	1590	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attribute (N.)	Forward	1591	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attribute (V.)	Forward	1592	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
attrition	Forward	1593	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
audacity	Forward	1594	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
augment	Forward	1595	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aura	Forward	1596	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
auspicious	Forward	1597	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
austere	Forward	1598	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
authentic	Forward	1599	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
authoritative	Forward	1600	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
autonomous	Forward	1601	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
autopsy	Forward	1602	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
avarice	Forward	1603	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
averse	Forward	1604	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
aversion	Forward	1605	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
avert	Forward	1606	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
avid	Forward	1607	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
awe	Forward	1608	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
babble	Forward	1609	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
badger	Forward	1610	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
baffle	Forward	1611	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
balk	Forward	1612	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
banal	Forward	1613	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bane	Forward	1614	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bastion	Forward	1615	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
begrudge	Forward	1616	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
beguile	Forward	1617	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
belie	Forward	1618	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
benefactor	Forward	1619	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
beneficial	Forward	1620	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
beneficiary	Forward	1621	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
benevolent	Forward	1622	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
benign	Forward	1623	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bestial	Forward	1624	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bestow	Forward	1625	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
betray	Forward	1626	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
biased	Forward	1627	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bizarre	Forward	1628	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bland	Forward	1629	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
blandishment	Forward	1630	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
blare	Forward	1631	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
blasphemy	Forward	1632	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
blatant	Forward	1633	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
blithe	Forward	1634	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bloat	Forward	1635	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
boisterous	Forward	1636	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bolster	Forward	1637	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
boon	Forward	1638	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
boundless	Forward	1639	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bountiful	Forward	1640	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bourgeois	Forward	1641	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
boycott	Forward	1642	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brackish	Forward	1643	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brandish	Forward	1644	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
breach	Forward	1645	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brevity	Forward	1646	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brine	Forward	1647	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brittle	Forward	1648	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brochure	Forward	1649	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
brusque	Forward	1650	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bungle	Forward	1651	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
buoyant	Forward	1652	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
burgeon	Forward	1653	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
bustle	Forward	1654	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
buttress	Forward	1655	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cajole	Forward	1656	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
calamity	Forward	1657	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
calligraphy	Forward	1658	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
callous	Forward	1659	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
camaraderie	Forward	1660	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
candor	Forward	1661	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
canine	Forward	1662	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cant	Forward	1663	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
capricious	Forward	1664	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
caption	Forward	1665	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
captivate	Forward	1666	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cardiac	Forward	1667	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
caricature	Forward	1668	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
carping	Forward	1669	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
caste	Forward	1670	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
castigation	Forward	1671	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
casualty	Forward	1672	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
catacomb	Forward	1673	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
catastrophe	Forward	1674	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
caustic	Forward	1675	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cede	Forward	1676	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
censor	Forward	1677	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
censure	Forward	1678	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cerebral	Forward	1679	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cessation	Forward	1680	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chafe	Forward	1681	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chaff	Forward	1682	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chagrin	Forward	1683	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chameleon	Forward	1684	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chaotic	Forward	1685	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
charlatan	Forward	1686	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chary	Forward	1687	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chasm	Forward	1688	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chastise	Forward	1689	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chauvinist	Forward	1690	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chicanery	Forward	1691	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
choreography	Forward	1692	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chronic	Forward	1693	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
chronicle	Forward	1694	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
circumscribe	Forward	1695	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
circumspect	Forward	1696	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cite	Forward	1697	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
clairvoyant	Forward	1698	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
clandestine	Forward	1699	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
claustrophobia	Forward	1700	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
clemency	Forward	1701	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cliché	Forward	1702	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
climactic	Forward	1703	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
clique	Forward	1704	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
coalesce	Forward	1705	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
coalition	Forward	1706	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cogitate	Forward	1707	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
coincidence	Forward	1708	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
collaborate	Forward	1709	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
collusion	Forward	1711	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
colossal	Forward	1710	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
comely	Forward	1712	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
commiserate	Forward	1713	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compact (ADJ.)	Forward	1714	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compact (N.)	Forward	1715	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
comparable	Forward	1716	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compatible	Forward	1717	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compile	Forward	1718	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
complacent	Forward	1719	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
complement	Forward	1720	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compliance	Forward	1721	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
component	Forward	1722	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
composure	Forward	1723	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compress	Forward	1724	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compromise	Forward	1725	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
compute	Forward	1726	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
concerted	Forward	1727	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
concise	Forward	1728	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
concoct	Forward	1729	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
concurrent	Forward	1730	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
condescend	Forward	1731	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
condole	Forward	1732	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
condone	Forward	1733	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
confine	Forward	1734	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
confirm	Forward	1735	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
conflagration	Forward	1736	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
conformity	Forward	1737	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
confront	Forward	1738	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
congeal	Forward	1739	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
congenial	Forward	1740	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
connotation	Forward	1741	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
consensus	Forward	1742	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
consequence	Forward	1743	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
consistency	Forward	1744	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
console	Forward	1745	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
consolidation	Forward	1746	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
conspicuous	Forward	1747	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
constituent	Forward	1748	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
constraint	Forward	1749	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contagion	Forward	1750	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contempt	Forward	1751	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contention	Forward	1752	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contentious	Forward	1753	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
context	Forward	1754	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contingent (ADJ.)	Forward	1755	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contingent (N.)	Forward	1756	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contortion	Forward	1757	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
contrite	Forward	1758	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
convention	Forward	1759	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
converge	Forward	1760	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
convert	Forward	1761	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
conviction	Forward	1762	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
convoluted	Forward	1763	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cordial	Forward	1764	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
corroborate	Forward	1765	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
corrosion	Forward	1766	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cosmic	Forward	1767	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cosmopolitan	Forward	1768	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
countenance	Forward	1769	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
covert	Forward	1770	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
covetous	Forward	1771	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cower	Forward	1772	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
crass	Forward	1773	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
credibility	Forward	1774	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
credulity	Forward	1775	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
criterion	Forward	1776	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cryptic	Forward	1777	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
culinary	Forward	1778	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cull	Forward	1779	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
culmination	Forward	1780	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
culpable	Forward	1781	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cumbersome	Forward	1782	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
curb	Forward	1783	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cursory	Forward	1784	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
curtail	Forward	1785	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
cynical	Forward	1786	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
dabble	Forward	1787	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
daunt	Forward	1788	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
dawdle	Forward	1789	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
dearth	Forward	1790	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
debase	Forward	1791	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
debilitate	Forward	1792	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
decadence	Forward	1793	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
decipher	Forward	1794	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
decorous	Forward	1795	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
decoy	Forward	1796	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
decry	Forward	1797	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
deducible	Forward	1798	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
deface	Forward	1799	Barron's Basic Word List: 1500 words for the PSAT, SAT, etc.
